age,fnlwgt,education_num,capital_gain,capital_loss,hours_per_week
-0.977332837773019,-0.3887751668612266,-0.4658751645939987,0.0,0.0,1.8250369048509776
0.143169676198584,-0.5333886452499828,-0.049652913383586,0.0,0.0,-0.5175711575429511
2.6807783107813323,0.9335567808494136,-0.049652913383586,0.0,0.0,-0.1944528041093058
-0.1863898867342404,0.536788913257889,-2.1307641694356496,0.0,0.0,-1.406146629485476
-0.3182137119073702,0.0079821956105546,-0.4658751645939987,0.0,0.0,-0.1944528041093058
-0.5159494496670648,-0.7251070805685066,-0.049652913383586,0.0,0.0,-0.1944528041093058
-0.3182137119073702,-0.4448199806926964,-0.4658751645939987,0.0,0.0,-0.1944528041093058
0.0772577636120191,0.0142432469776691,-0.4658751645939987,0.0,0.0,-0.1944528041093058
1.4614079279298815,-1.0984485311320693,-0.4658751645939987,0.0,0.0,-0.1944528041093058
-0.0545660615611106,0.4060632031700145,-0.4658751645939987,0.0,0.0,-1.406146629485476
0.4727292391314084,-0.1567065666079932,-0.4658751645939987,0.0,0.0,1.8250369048509776
0.0772577636120191,2.413751789225276,-0.049652913383586,0.0,0.0,-0.1944528041093058
0.6704649768911031,0.0053979361536583,-0.049652913383586,0.0,0.0,-0.1944528041093058
-0.8455090125998893,0.0709078628740043,-0.049652913383586,0.0,0.0,0.6133430794748076
0.3409054139582786,-0.8659387158496096,-0.049652913383586,0.0,0.0,-0.1944528041093058
-0.0545660615611106,-0.7752795324633707,1.199013840247652,0.0,0.0,1.8250369048509776
0.3409054139582786,0.357456014116929,-0.4658751645939987,0.0,0.0,1.4211389630589208
-0.911420925186454,-0.1263782859085642,1.199013840247652,0.0,0.0,-0.1944528041093058
-1.109156662946149,-0.3810013782510508,-0.049652913383586,0.0,0.0,-0.1944528041093058
0.143169676198584,1.520089131487175,1.6152360914580648,0.0,0.0,1.4211389630589208
-0.384125624493935,2.413751789225276,-1.298319667014824,0.0,0.0,-0.1944528041093058
1.1977602775836222,-0.8546877326043417,-2.338875295040856,0.0,0.0,-0.1944528041093058
-1.3728043132924084,-1.526836809151471,-0.049652913383586,0.0,0.0,-1.406146629485476
0.6704649768911031,-0.7355491695935265,-0.4658751645939987,0.0,0.0,-1.3253670411270646
-0.2523017993208052,-0.2827574984100188,-0.4658751645939987,0.0,0.0,-0.1944528041093058
-0.5818613622536297,-0.6744513931654423,0.3665693378268266,0.0,0.0,-1.406146629485476
1.6591436656895764,-0.0638938336743407,-0.049652913383586,0.0,0.0,-1.0022486876934191
-0.8455090125998893,0.8892777011306424,-2.338875295040856,0.0,0.0,-1.406146629485476
-1.1750685755327137,0.2916729542832525,-0.4658751645939987,0.0,0.0,-0.1944528041093058
0.6045530643045383,-1.0053416548455991,-0.4658751645939987,0.0,0.0,-0.1944528041093058
0.9341126272373628,-1.4999121872489298,-0.4658751645939987,0.0,0.0,-0.5175711575429511
-0.911420925186454,-0.1361375421502579,-0.049652913383586,0.0,0.0,0.6133430794748076
-1.109156662946149,0.115060881155854,-0.4658751645939987,0.0,0.0,-1.0022486876934191
-0.8455090125998893,0.1872205486738233,0.7827915890372393,0.0,0.0,-0.1944528041093058
-0.3182137119073702,0.0360938960441091,1.199013840247652,0.0,0.0,0.6133430794748076
1.263672190170187,-0.4260893521900702,0.3665693378268266,0.0,0.0,-0.1944528041093058
-0.1204779741476755,-1.110592449555533,1.199013840247652,0.0,0.0,-0.1944528041093058
0.4068173265448436,-0.8065847892989433,-0.049652913383586,0.0,0.0,-0.1944528041093058
0.4727292391314084,1.3145774739454608,-0.4658751645939987,0.0,0.0,-0.1944528041093058
-0.3182137119073702,0.6939139892611307,-0.049652913383586,0.0,0.0,-0.5175711575429511
-1.5046281384655382,0.7271837034887343,-1.7145419182252368,0.0,0.0,-1.406146629485476
-0.1204779741476755,1.2463887416905273,-0.4658751645939987,0.0,0.0,-0.1944528041093058
0.4727292391314084,1.853805270378328,-0.049652913383586,0.0,0.0,1.8250369048509776
2.4500866167283557,-1.085705820883227,2.0314583426684774,0.0,0.0,-0.1944528041093058
2.51599852931492,-0.79589057740008,-2.338875295040856,0.0,0.0,-1.0022486876934191
0.143169676198584,0.0687333030871038,-0.4658751645939987,0.0,0.0,-0.1944528041093058
-0.384125624493935,-0.0422848023620007,-0.4658751645939987,0.0,0.0,0.2902247260411622
0.3409054139582786,-0.406854477939757,-0.4658751645939987,0.0,0.0,-0.1944528041093058
-1.043244750359584,0.7837852886666086,1.199013840247652,0.0,0.0,-0.1944528041093058
0.2090815887851489,0.428428603103885,0.3665693378268266,0.0,0.0,-1.406146629485476
-0.384125624493935,-1.630511835899883,-0.4658751645939987,0.0,0.0,-0.1944528041093058
0.2749935013717138,-0.0117569243874457,1.199013840247652,0.0,0.0,0.7749022561916302
-1.2409804881192783,-0.2424703641937701,-1.7145419182252368,0.0,0.0,-0.1944528041093058
-0.3182137119073702,0.5782736311248945,1.199013840247652,0.0,0.0,0.6133430794748076
0.5386411517179733,1.774722728949405,1.199013840247652,0.0,0.0,1.8250369048509776
0.2090815887851489,-1.3839251601611589,-0.4658751645939987,0.0,0.0,1.7442573164925663
1.1977602775836222,1.194136276086454,-0.4658751645939987,0.0,0.0,-0.1944528041093058
0.6045530643045383,0.045443452615807,-0.049652913383586,0.0,0.0,-0.1944528041093058
1.0000245398239276,0.1355668748951284,-0.4658751645939987,0.0,0.0,1.4211389630589208
-0.8455090125998893,0.2529720931482694,-2.338875295040856,0.0,0.0,-1.406146629485476
-0.6477732748401946,-0.5816386602317899,0.3665693378268266,0.0,0.0,1.8250369048509776
1.1977602775836222,-0.957942554563014,-0.049652913383586,0.0,0.0,1.8250369048509776
-1.043244750359584,0.1433091481460737,-0.4658751645939987,0.0,0.0,1.4211389630589208
-0.1204779741476755,1.0033422913053565,-2.338875295040856,0.0,0.0,-1.0022486876934191
-0.1863898867342404,-0.339422114306354,-0.4658751645939987,0.0,0.0,1.8250369048509776
-0.6477732748401946,0.1737214698034505,-0.4658751645939987,0.0,0.0,1.4211389630589208
-0.5818613622536297,0.5045066802861726,-1.298319667014824,0.0,0.0,1.0980206096252756
2.6807783107813323,0.1600648141369255,-0.049652913383586,0.0,0.0,1.4211389630589208
-0.1863898867342404,1.7019222491270831,1.199013840247652,0.0,0.0,-0.8406895109765965
-0.3182137119073702,-0.9262906287759064,-0.4658751645939987,0.0,0.0,-0.1944528041093058
0.6045530643045383,0.1242003353326822,1.199013840247652,0.0,0.0,-1.0022486876934191
-0.5818613622536297,-0.7867196078640212,-0.049652913383586,0.0,0.0,-0.1944528041093058
0.3409054139582786,-0.0545547822223863,1.6152360914580648,0.0,0.0,-0.1944528041093058
1.395496015343317,0.6949119756367614,-0.049652913383586,0.0,0.0,-1.406146629485476
0.0113458510254542,0.190098951483537,-0.4658751645939987,0.0,0.0,-0.1944528041093058
-0.977332837773019,-1.2607841465280774,1.199013840247652,0.0,0.0,-0.1944528041093058
0.0772577636120191,-0.3552743399992665,1.199013840247652,0.0,0.0,-0.5175711575429511
-0.6477732748401946,-0.8750781700264378,-1.298319667014824,0.0,0.0,-1.0022486876934191
-0.8455090125998893,0.6886614293893903,-0.049652913383586,0.0,0.0,-0.1944528041093058
-1.5046281384655382,-0.4929439342375818,-1.298319667014824,0.0,0.0,-1.406146629485476
-0.8455090125998893,-0.0137003715399896,-0.4658751645939987,0.0,0.0,1.4211389630589208
-0.2523017993208052,-0.4309006970325845,-0.4658751645939987,0.0,0.0,1.8250369048509776
2.38417470414179,-0.9271415434751286,-0.049652913383586,0.0,0.0,-1.406146629485476
-1.3068924007058436,-0.2623460507484357,-0.4658751645939987,0.0,0.0,-0.1944528041093058
1.263672190170187,-1.0154370749190842,-0.049652913383586,0.0,0.0,-1.163807864410242
0.6045530643045383,2.270795493476053,-0.049652913383586,0.0,0.0,-1.406146629485476
-0.911420925186454,-0.9026436042333312,-0.4658751645939987,0.0,0.0,1.0980206096252756
-1.043244750359584,0.1049654610823689,-0.4658751645939987,0.0,0.0,-0.1944528041093058
-0.3182137119073702,1.398576411414333,1.199013840247652,0.0,0.0,1.8250369048509776
2.6807783107813323,-0.0479575670234804,-1.298319667014824,0.0,0.0,-1.0022486876934191
-1.2409804881192783,-0.2314399884631153,-0.049652913383586,0.0,0.0,-0.1944528041093058
